right_ascension,declination,reference_frequency,reference_intensity,spectral_index
3.4499325780579513,0.1334641406023419,26666666.666666668,1496.8138427734375,-0.45557600259780884
3.45371774968772,0.17286852007260806,26666666.666666668,1644.2200927734375,-0.47691094875335693
3.452510227661619,0.212432300829189,26666666.666666668,1767.4542236328125,-0.4754261076450348
3.44620895149593,0.25153595170257503,26666666.666666668,1860.20849609375,-0.4594772458076477
3.4347553729915936,0.28954780085376153,26666666.666666668,1977.0888671875,-0.4447997212409973
3.418146721454127,0.3258270972767877,26666666.666666668,2109.814208984375,-0.443790465593338
3.396454941868335,0.3597295390848894,26666666.666666668,2189.029052734375,-0.44869330525398254
3.369850093568763,0.3906163756139922,26666666.666666668,2229.374755859375,-0.4557438790798187
3.338625623743843,0.4178679584274107,26666666.666666668,2286.212890625,-0.46365928649902344
3.3032213296876405,0.44090209083272247,26666666.666666668,2354.9404296875,-0.47043555974960327
3.2642384356143754,0.45919665686456307,26666666.666666668,2439.166015625,-0.474027544260025
3.2224407534091757,0.472314866099531,26666666.666666668,2545.600341796875,-0.47302964329719543
3.184174889083676,0.5053782098060767,26666666.666666668,2654.752685546875,-0.4725700914859772
3.139079818737431,0.5077661514368098,26666666.666666668,2663.3701171875,-0.47534170746803284
3.094038608305081,0.5047825240778366,26666666.666666668,2520.783935546875,-0.46843716502189636
3.0500098343111453,0.4964969637365473,26666666.666666668,2255.34033203125,-0.45200589299201965
3.007895252766592,0.48309967216765276,26666666.666666668,2013.3687744140625,-0.45160579681396484
2.968495040316899,0.4648887164640048,26666666.666666668,1842.3729248046875,-0.4489142894744873
2.9324779513935773,0.44225171966832616,26666666.666666668,1713.22119140625,-0.4500070810317993
2.9003684850504357,0.4156448511734896,26666666.666666668,1670.81005859375,-0.4516364634037018
2.872549470917191,0.38557193903020287,26666666.666666668,1657.31787109375,-0.4534555673599243
2.84927604607589,0.3525658723184685,26666666.666666668,1613.5321044921875,-0.45558449625968933
2.8306961370454906,0.3171735598068472,26666666.666666668,1533.7578125,-0.45568034052848816
2.8168729764453655,0.2799448502242573,26666666.666666668,1442.5252685546875,-0.4540199935436249
2.807806287377551,0.2414251691687409,26666666.666666668,1368.0946044921875,-0.45303651690483093
2.803450023704904,0.2021512327554074,26666666.666666668,1354.485107421875,-0.4521753191947937
2.803725629027849,0.1626490212377019,26666666.666666668,1386.97119140625,-0.45123422145843506
2.8085305475292914,0.12343316767102488,26666666.666666668,1405.3970947265625,-0.4469793140888214
2.8177422027090753,0.08500697101524382,26666666.666666668,1412.3109130859375,-0.4502856731414795
2.8312179376387525,0.047862333288473634,26666666.666666668,1389.4345703125,-0.4471742510795593
2.8487915773635026,0.012479022621071128,26666666.666666668,1344.9749755859375,-0.44182223081588745
3.4365429283226407,0.01630890611613091,26666666.666666668,1428.9376220703125,-0.4552750289440155
3.4536703079027427,0.05191119922228357,26666666.666666668,1391.558349609375,-0.4336472153663635
3.4666799881122485,0.08922215798909977,26666666.666666668,1394.655029296875,-0.4358833134174347
3.475408664738226,0.12776059716780447,26666666.666666668,1453.8939208984375,-0.4518454372882843
3.4797160263619107,0.16703332898722928,26666666.666666668,1580.9786376953125,-0.46922221779823303
3.479481655295537,0.20653579897851052,26666666.666666668,1724.298095703125,-0.4725455641746521
